"id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"6186873","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","CONSTITUCION","CALLE","CONSTITUCIÓN","CALLE","IGNACIO ALLENDE","CALLE","REVOLUCION","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","008","7411170117",,,"Fijo","16.56782511","-98.85313185","MARZO 2011"
"6186874","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas",,"DOMICILIO CONOCIDO",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134",,,,"Fijo","16.56937461","-98.85050004","MARZO 2011"
"6186875","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","EMILIANO ZAPATA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134",,,,"Fijo","16.56920857","-98.85087004","MARZO 2011"
"6186876","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","AQUILES SERDAN","CALLE","NINGUNO","CALLE","J. CARMEN BALBUENA","CALLE","JUAN ALDAMA","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","7411232029",,,"Fijo","16.56802064","-98.8500549","MARZO 2011"
"6186877","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","LAZARO CARDENAS","AVENIDA","LAS SALINAS","CALLE","FRANCISCO CLEMENTE","CALLE","GUADALUPE VICTORIA","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","031",,,,"Fijo","16.56514877","-98.8508689","MARZO 2011"
"6186878","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","NINGUNO","CALLE","NINGUNO","AVENIDA","POZAHUALCO","CALLE","NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","103","7411156595",,,"Fijo","16.57051018","-98.85452375","MARZO 2011"
"6186879","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","EMILIANO ZAPATA","CALLE","VENUSTIANO CARRANZA","CALLE","NIÑOS HEROES","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","7414145068",,,"Fijo","16.56935794","-98.85030744","MARZO 2011"
"6186880","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CALLE","EMILIANO ZAPATA","CALLE","IGNACIO ALLENDE","CALLE","REVOLUCION","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","008","4145223",,,"Fijo","16.56750711","-98.85281129","MARZO 2011"
"6186881","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","JUAN ALDAMA","CALLE","NIÑOS HÉROES","CALLE","NINGUNO","CALLE","IGNACIO ALLENDE","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","038",,,,"Fijo","16.56683393","-98.85474313","MARZO 2011"
"6186882","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","VENUSTIANO CARRANZA","AVENIDA","POZAHUALCO","CALLE","MARIA DEL ROSARIO","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","006",,,,"Fijo","16.56716294","-98.85379249","MARZO 2011"
"6186883","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","AQUILES SERDAN","CALLE","IGNACIO ALLENDE","CALLE","JUAN ALDAMA","CALLE","FRANCISCO JAVIER MINA","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","116",,,,"Fijo","16.56547825","-98.85530778","MARZO 2011"
"6186884","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas",,"DOM. NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","7451091072",,,"Fijo","16.5679505","-98.85007459","MARZO 2011"
"6186885","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","NINGUNO","CALLE","FRANCISCO I. MADERO","CALLE","NIÑOS HEROES","CALLE","J. CARMEN BALBUENA","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","014",,,,"Fijo","16.56549788","-98.8519822","MARZO 2011"
"6186886","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas",,"DOM. NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134",,,,"Fijo","16.56923674","-98.85027473","MARZO 2011"
"6186887","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas",,"DOM. NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","7414804006",,,"Fijo","16.56940087","-98.85044154","MARZO 2011"
"6186888","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","J. CARMEN BALBUENA","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","121",,,,"Fijo","16.56370674","-98.85301964","MARZO 2011"
"6186889","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CALLE","AQUILES SERDÁN","CALLE","FRANCISCO JAVIER MINA","CALLE","UNIDAD DEPORTIVA","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","115",,,,"Fijo","16.5660931","-98.8562283","MARZO 2011"
"6186890","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","J. CARMEN BALBUENA","CALLE","REVOLUCIÓN","CALLE","REVOLUCION","CALLE","NINGUNO","0","SN",,,"0","SN","PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","131",,,,"Fijo","16.5680026","-98.84940404","MARZO 2011"
"6186891","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","GILDARDO GONZÁLEZ","CALLE","NINGUNO","VEREDA","NINGUNO",,"NINGUNO","0","SN",,,"0","SN","PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","127",,,,"Fijo","16.56642794","-98.84904342","MARZO 2011"
"6186856","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","AVENIDA","LAS SALINAS","CALLE","GUADALUPE VICTORIA","CALLE","LAZARO CARDENAS","CALLE","FRANCISCO CLEMENTE","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","031",,,,"Fijo","16.56503912","-98.85134917","MARZO 2011"
"6186857","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","NINGUNO","CALLE","NINGUNO","AVENIDA","POZAHUALCO","CALLE","MARIA DEL ROSARIO","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","003",,,,"Fijo","16.56669539","-98.85142658","MARZO 2011"
"6186858","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","DOM. NINGUNO","CALLE","NINGUNO","CALLE","AQUILES SERDAN","CALLE","UNIDAD DEPORTIVA","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","142","7411122468",,,"Fijo","16.56567674","-98.85708228","MARZO 2011"
"6186859","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","EMILIANO ZAPATA","CALLE","MINA","CALLE","NIÑOS HEROES","CALLE","NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","016",,,,"Fijo","16.56626979","-98.85386552","MARZO 2011"
"6186860","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","J CARMEN BALBUENA","AVENIDA","POZAHUALCO","CALLE","LÁZARO DOMÍNGUEZ","CALLE","NIÑOS HEROES","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134",,,,"Fijo","16.56929689","-98.85029096","MARZO 2011"
"6186861","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","GUADALUPE VICTORIA","CALLE","FRANCISCO I. MADERO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","7411075170",,,"Fijo","16.56914833","-98.85100426","MARZO 2011"
"6186862","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","UNIDAD DEPORTIVA","CALLE","AQUILES SERDÁN","CALLE","FRANCISCO JAVIER MINA","CALLE","JUAN ALDAMA","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","056",,,,"Fijo","16.56621309","-98.85580753","MARZO 2011"
"6186863","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","GUADALUPE VICTORIA","CALLE","ROSARIO ROBLES","CALLE","J. CARMEN BALBUENA","CALLE","NINGUNO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","7414468161",,,"Fijo","16.56777203","-98.85026235","MARZO 2011"
"6186864","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CALLE","UNIDAD DEPORTIVA","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","106",,,,"Fijo","16.57109531","-98.85315236","MARZO 2011"
"6186865","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","FRANCISCO I MADERO","AVENIDA","LAS SALINAS","CALLE","J. CARMEN BALBUENA","AVENIDA","POZAHUACO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","013","7411150348",,,"Fijo","16.56587191","-98.85156433","MARZO 2011"
"6186866","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","AVENIDA","AVENIDA POZAHUALCO","CALLE","J. CARMEN BALBUENA","AVENIDA","LAS SALINAS","CALLE","FRANCISCO I. MADERO","0","SN",,,"0",,"COLONIA","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134",,,,"Fijo","16.56918038","-98.85093285","JULIO 2010"
"6186867","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","FRANCISCO I MADERO","CALLE","NINGUNO","AVENIDA","LAS SALINAS","CALLE","GUADALUPE VICTORIA","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","087",,,,"Fijo","16.56550995","-98.85113772","MARZO 2011"
"6186868","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","AVENIDA","POZAHUALCO","CALLE","J. CARMEN BALBUENA","AVENIDA","LAS SALINAS","CALLE","FRANCISCO I. MADERO","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134",,,,"Fijo","16.56789678","-98.85010819","MARZO 2011"
"6186593","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","CERRADA","CALLE","GILDARDO GONZÁLEZ","CALLE","NINGUNO","CALLE","FRANCISCO CLEMENTE","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","125",,,,"Fijo","16.5662494","-98.84940576","DICIEMBRE 2014"
"6186594","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","FRANCISCO VILLA","AVENIDA","POZAHUALCO","CALLE","GILDARDO GONZÁLEZ","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","124","017414145112",,,"Fijo","16.56485887","-98.84838887","DICIEMBRE 2014"
"6186595","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","GILDARDO GONZÁLEZ","CALLE","NINGUNO","CALLE","FRANCISCO VILLA","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","128",,,,"Fijo","16.56524825","-98.84680827","DICIEMBRE 2014"
"6186596","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","GILDARDO GONZÁLEZ","CALLE","NINGUNO","CALLE","FRANCISCO VILLA","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","128","017414145160",,,"Fijo","16.56541148","-98.84809775","DICIEMBRE 2014"
"6186597","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","CERRADA","CALLE","GILDARDO GONZÁLEZ","CALLE","NINGUNO","CALLE","FRANCISCO CLEMENTE","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","125",,,,"Fijo","16.56686511","-98.84937811","DICIEMBRE 2014"
"6186598","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","CERRADA","CALLE","AVENIDA LAS SALINAS","CALLE","CERRADA","CALLE","GILDARDO GONZÁLEZ","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","027","7411167518",,,"Fijo","16.56686069","-98.84952796","DICIEMBRE 2014"
"6186599","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","AVENIDA LAS SALINAS","CALLE","NINGUNO","CALLEJÓN","NINGUNO","CALLE","J. CARMEN BALBUENA","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","026",,,,"Fijo","16.56725218","-98.84985973","DICIEMBRE 2014"
"6186600","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","AVENIDA LAS SALINAS","CALLE","CERRADA","CALLE","NINGUNO","CALLE","FRANCISCO CLEMENTE","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","125","017414145116",,,"Fijo","16.5678715","-98.84912393","DICIEMBRE 2014"
"6186601","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","FRANCISCO CLEMENTE","CALLEJÓN","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","127",,,,"Fijo","16.56774106","-98.8486658","DICIEMBRE 2014"
"6186602","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","CONSTITUCION","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","CALLE","JUAN ALDAMA","AVENIDA","POZAHUALCO","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","039","017411107443",,,"Fijo","16.56834661","-98.85379969","DICIEMBRE 2014"
"6186603","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","CONSTITUCION","CALLE","JUAN ALDAMA","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","REVOLUCION","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","040",,,,"Fijo","16.56838295","-98.85372755","DICIEMBRE 2014"
"6186604","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","JUAN ALDAMA","CALLE","REVOLUCIÓN","CALLE","CONSTITUCION","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","040",,,,"Fijo","16.56845744","-98.85350235","DICIEMBRE 2014"
"6186605","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","JUAN ALDAMA","CALLE","REVOLUCIÓN","CALLE","CONSTITUCION","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","040",,,,"Fijo","16.56857338","-98.85340192","DICIEMBRE 2014"
"6186607","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","CONSTITUCIÓN","CALLE","REVOLUCION","CALLE","EMILIANO ZAPATA","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","008",,,,"Fijo","16.56814304","-98.85303741","DICIEMBRE 2014"
"6186608","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","JUAN ALDAMA","CALLE","CONSTITUCIÓN","CALLE","REVOLUCION","CALLE","IGNACIO ALLENDE","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","020","017411205709",,,"Fijo","16.56860502","-98.85327506","DICIEMBRE 2014"
"6186609","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","REVOLUCION","CALLE","JUAN ALDAMA","CALLE","IGNACIO ALLENDE","CALLE","CONSTITUCION","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","020","01741415961699",,,"Fijo","16.5689312","-98.85291137","DICIEMBRE 2014"
"6186610","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","REVOLUCION","CALLE","IGNACIO ALLENDE","CALLE","JUAN ALDAMA","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","021","017411075009",,,"Fijo","16.56902543","-98.85289457","DICIEMBRE 2014"
"6186611","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","AVENIDA POZAHUALCO","CALLE","UNIDAD DEPORTIVA","CALLE","JUAN ALDAMA","CALLE","UNIDAD DEPORTICA","0","SN",,,"0",,"PUEBLO","OJO DE AGUS (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","137",,,,"Fijo","16.56792879","-98.85460028","DICIEMBRE 2014"
"6186612","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","NINGUNO","CALLE","REVOLUCIÓN","CALLE","NINGUNO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","100",,,,"Fijo","16.56996503","-98.85359005","DICIEMBRE 2014"
"6186613","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","NINGUNO","CALLE","REVOLUCIÓN","CALLE","NINGUNO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","0","SN",,,"0",,"PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","100",,,,"Fijo","16.57006215","-98.85351464","DICIEMBRE 2014"
"6186850","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","J. CARMEN BALBUENA","AVENIDA","POZAHUALCO","CALLE","LÁZARO DOMÍNGUEZ","CALLE","NIÑOS HEROES","0","SN",,,"0",,"PARAJE","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134",,,,"Fijo","16.56929092","-98.85068653","MARZO 2011"
"6186852","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","AQUILES SERDAN","CALLE","JUAN ALDAMA","CALLE","MARIA DEL ROSARIO MARTINEZ LUCAS","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","118",,,,"Fijo","16.56523765","-98.85492991","MARZO 2011"
"6186950","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","REVOLUCION","CALLE","NINGUNO","CALLE","NINGUNO","AVENIDA","POZAHUALCO","0","SN",,,"0",,"PARAJE","OJO DE AGUA",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","073","7411137755",,,"Fijo","16.56998692","-98.854068","MARZO 2011"
"6186812","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0","SN","PUEBLO","OJO DE AGUA LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","174444832533",,,"Fijo","16.56773404","-98.85033962","JULIO 2010"
"6186813","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","AVENIDA LAS SALINAS","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","FRANCISCO CLEMENTE","0","SN",,,"0","SN","EJIDO","LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","174444832533",,,"Fijo","16.56852135","-98.85007265","JULIO 2010"
"6186814","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CAMINO","NINGUNO","CAMINO","NINGUNO",,"LAGUNA OJO DE AGUA","0","SN",,,"0","SN","PUEBLO","OJO DE AGUA LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","174444832533",,,"Fijo","16.56839755","-98.85003921","JULIO 2010"
"6186815","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CALLE","REVOLUCIÓN","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0","SN","PUEBLO","OJO DE AGUA LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","174444832533",,,"Fijo","16.5682483","-98.85003237","JULIO 2010"
"6186816","MINERÍA DE SAL",,"212391","Minería de sal","6 a 10 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","BRECHA","TERRENOS","0","SN",,,"0","SN","PUEBLO","OJO DE AGUA LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","174444832533",,,"Fijo","16.56878127","-98.8501518","JULIO 2010"
"6186817","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","FRANCISCO CLEMENTE",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0","SN","PUEBLO","OJO DE AGUA LAS SALINAS",,,,"41870","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","134","7411040429",,,"Fijo","16.56909343","-98.85112661","JULIO 2010"
"6186818","MINERÍA DE SAL",,"212391","Minería de sal","11 a 30 personas","CALLE","NINGUNO","CALLE","NINGUNO","AVENIDA","POZAHUALCO","CALLE","NINGUNO","0","SN",,,"0","SN","PUEBLO","OJO DE AGUA (LAS SALINAS)",,,,"41880","12","GUERRERO","018","Copala","0020","Ojo de Agua (Las Salinas)","007A","078",,,,"Fijo","16.56398394","-98.84909217","JULIO 2010"
